Frequency (Hz)	Level (dB)
137097.656250	-143.891022
137103.515625	-143.285385
137109.375000	-119.151115
137115.234375	-101.925125
137121.093750	-93.836296
137126.953125	-92.729843
137132.812500	-98.383820
137138.671875	-112.188171
137144.531250	-142.065292
137150.390625	-144.889099
137156.250000	-142.685806
137162.109375	-141.605820
137167.968750	-146.612350
137173.828125	-141.137344
137179.687500	-139.287415
137185.546875	-141.576599
137191.406250	-138.976242
137197.265625	-137.276810
137203.125000	-137.720123
137208.984375	-139.408157
137214.843750	-139.163635
137220.703125	-114.342102
137226.562500	-99.525719
137232.421875	-93.096901
137238.281250	-93.489510
137244.140625	-100.765068
137250.000000	-116.682526
137255.859375	-141.881241
137261.718750	-147.643906
137267.578125	-147.153732
137273.437500	-144.680664
137279.296875	-145.461044
137285.156250	-142.477402
137291.015625	-140.747772
137296.875000	-141.602509
137302.734375	-143.522537
137308.593750	-142.366638
137314.453125	-141.589233
137320.312500	-139.809235
137326.171875	-135.866623
137332.031250	-110.237770
137337.890625	-97.499908
137343.750000	-92.670425
137349.609375	-94.564354
137355.468750	-103.559174
137361.328125	-121.985359
137367.187500	-141.499725
137373.046875	-143.881516
137378.906250	-141.415512
137384.765625	-141.977448
137390.625000	-145.288422
137396.484375	-143.271408
137402.343750	-141.339905
137408.203125	-141.559341
137414.062500	-141.448700
137419.921875	-141.141983
137425.781250	-140.194656
137431.640625	-140.339798
137437.500000	-127.266800
137443.359375	-106.475014
137449.218750	-95.843536
137455.078125	-92.597015
137460.937500	-96.036865
137466.796875	-106.949127
137472.656250	-129.160202
137478.515625	-140.481598
137484.375000	-140.640060
137490.234375	-141.224380
137496.093750	-142.659058
137501.953125	-143.962997
137507.812500	-142.329132
137513.671875	-141.734238
137519.531250	-138.106720
137525.390625	-137.845612
137531.250000	-138.369827
137537.109375	-139.620377
137542.968750	-141.783142
137548.828125	-121.734543
137554.687500	-103.447968
137560.546875	-94.600899
137566.406250	-92.861992
137572.265625	-97.836220
137578.125000	-110.607780
137583.984375	-134.077454
137589.843750	-141.993134
137595.703125	-138.767822
137601.562500	-138.352310
137607.421875	-139.605362
137613.281250	-141.686676
137619.140625	-139.370422
137625.000000	-140.578735
137630.859375	-144.491760
137636.718750	-143.984314
137642.578125	-139.052246
137648.437500	-138.543274
137654.296875	-139.017075
137660.156250	-116.400185
137666.015625	-100.755547
137671.875000	-93.670433
137677.734375	-93.450256
137683.593750	-100.051445
137689.453125	-115.151436
137695.312500	-138.686111
137701.171875	-140.251343
137707.031250	-138.491684
137712.890625	-137.633896
137718.750000	-139.290939
137724.609375	-139.726166
137730.468750	-140.447296
137736.328125	-141.222748
137742.187500	-140.703644
137748.046875	-140.003952
137753.906250	-139.750717
137759.765625	-141.686508
137765.625000	-135.654266
137771.484375	-112.157204
137777.343750	-98.633926
137783.203125	-93.158363
137789.062500	-94.436768
137794.921875	-102.754486
137800.781250	-120.666275
137806.640625	-137.027069
137812.500000	-137.220627
137818.359375	-140.271332
137824.218750	-142.947556
137830.078125	-146.500565
137835.937500	-142.594437
137841.796875	-140.422989
137847.656250	-140.134750
137853.515625	-140.531860
137859.375000	-139.351700
137865.234375	-138.473007
137871.093750	-139.794983
137876.953125	-131.378098
137882.812500	-108.218987
137888.671875	-96.818428
137894.531250	-92.947777
137900.390625	-95.762215
137906.250000	-105.916862
137912.109375	-126.861366
137917.968750	-142.491302
137923.828125	-143.369934
137929.687500	-142.135071
137935.546875	-140.716400
137941.406250	-139.482635
137947.265625	-138.328003
137953.125000	-137.816635
137958.984375	-140.153854
137964.843750	-140.067108
137970.703125	-140.416077
137976.562500	-141.647919
137982.421875	-139.855881
137988.281250	-124.087471
137994.140625	-104.993317
138000.000000	-95.452522
138005.859375	-93.107384
138011.718750	-97.470932
138017.578125	-109.611443
138023.437500	-134.102982
138029.296875	-138.953064
138035.156250	-138.851898
138041.015625	-138.388916
138046.875000	-139.277176
138052.734375	-141.740219
138058.593750	-142.195938
138064.453125	-140.397476
138070.312500	-140.513016
138076.171875	-140.061676
138082.031250	-141.103027
138087.890625	-143.490814
138093.750000	-140.676483
138099.609375	-118.831429
138105.468750	-102.190735
138111.328125	-94.409935
138117.187500	-93.565773
138123.046875	-99.476997
138128.906250	-113.527451
138134.765625	-141.108017
138140.625000	-140.500443
138146.484375	-141.240448
138152.343750	-143.832443
138158.203125	-144.877441
138164.062500	-142.124496
138169.921875	-141.289719
138175.781250	-141.552307
138181.640625	-143.635178
138187.500000	-143.951843
138193.359375	-142.594894
138199.218750	-141.997177
138205.078125	-138.145828
138210.937500	-114.175926
138216.796875	-99.880043
138222.656250	-93.756874
138228.515625	-94.425995
138234.375000	-102.051247
138240.234375	-118.666634
138246.093750	-140.917542
138251.953125	-143.676071
138257.812500	-145.227478
138263.671875	-140.596313
138269.531250	-139.218506
138275.390625	-141.453079
138281.250000	-141.741364
138287.109375	-140.101669
138292.968750	-138.533707
138298.828125	-138.534500
138304.687500	-143.050674
138310.546875	-143.265915
138316.406250	-132.565460
138322.265625	-110.215233
138328.125000	-97.975700
138333.984375	-93.445007
138339.843750	-95.627274
138345.703125	-105.030197
138351.562500	-124.692192
138357.421875	-141.713150
138363.281250	-138.454666
138369.140625	-140.161880
138375.000000	-145.084702
138380.859375	-140.617371
138386.718750	-139.571289
138392.578125	-144.115204
138398.437500	-145.039581
138404.296875	-143.649750
138410.156250	-145.080795
138416.015625	-142.237579
138421.875000	-140.358734
138427.734375	-128.262100
138433.593750	-106.839340
138439.453125	-96.466049
138445.312500	-93.478630
138451.171875	-97.191254
138457.031250	-108.463196
138462.890625	-131.132004
138468.750000	-145.489487
138474.609375	-140.961060
138480.468750	-139.171173
138486.328125	-140.192612
138492.187500	-142.660248
138498.046875	-140.972031
138503.906250	-140.306061
138509.765625	-141.525131
138515.625000	-142.744888
138521.484375	-142.887497
138527.343750	-140.878189
138533.203125	-140.130524
138539.062500	-121.939995
138544.921875	-103.845764
138550.781250	-95.297783
138556.640625	-93.828682
138562.500000	-99.098862
138568.359375	-112.336739
138574.218750	-137.437027
138580.078125	-142.203720
138585.937500	-140.401443
138591.796875	-139.627457
138597.656250	-140.311066
138603.515625	-141.575958
138609.375000	-142.403946
138615.234375	-141.457123
138621.093750	-138.071609
138626.953125	-137.283997
138632.812500	-138.215897
138638.671875	-138.029480
138644.531250	-138.633987
138650.390625	-116.745163
138656.250000	-101.317169
138662.109375	-94.501663
138667.968750	-94.543930
138673.828125	-101.453346
138679.687500	-116.945518
138685.546875	-139.891541
138691.406250	-140.309708
138697.265625	-139.858154
138703.125000	-140.053116
138708.984375	-140.178040
138714.843750	-138.861679
138720.703125	-139.517944
138726.562500	-141.526581
138732.421875	-141.759995
138738.281250	-142.729843
138744.140625	-146.024597
138750.000000	-143.521881
138755.859375	-135.067642
138761.718750	-112.227249
138767.578125	-99.230598
138773.437500	-94.067360
138779.296875	-95.626801
138785.156250	-104.271744
138791.015625	-122.340477
138796.875000	-141.088165
138802.734375	-141.632324
138808.593750	-142.781097
138814.453125	-142.100037
138820.312500	-143.279297
138826.171875	-143.134674
138832.031250	-143.118134
138837.890625	-142.454941
138843.750000	-141.882416
138849.609375	-142.964874
138855.468750	-140.179535
138861.328125	-140.766327
138867.187500	-130.812164
138873.046875	-108.754326
138878.906250	-97.608200
138884.765625	-93.982323
138890.625000	-97.043427
138896.484375	-107.427330
138902.343750	-127.621277
138908.203125	-142.972977
138914.062500	-145.339111
138919.921875	-144.315842
138925.781250	-144.107315
138931.640625	-141.095581
138937.500000	-139.571442
138943.359375	-140.534103
138949.218750	-140.123428
138955.078125	-140.637375
138960.937500	-142.140335
138966.796875	-140.063934
138972.656250	-139.612900
138978.515625	-125.136101
138984.375000	-105.647934
138990.234375	-96.323318
138996.093750	-94.217697
139001.953125	-98.841003
139007.812500	-111.249001
139013.671875	-133.818787
139019.531250	-143.698090
139025.390625	-146.680603
139031.250000	-145.292007
139037.109375	-142.082031
139042.968750	-141.056519
139048.828125	-140.486969
139054.687500	-140.697205
139060.546875	-142.614929
139066.406250	-141.898422
139072.265625	-141.626923
139078.125000	-141.945801
139083.984375	-142.732162
139089.843750	-119.080978
139095.703125	-102.855286
139101.562500	-95.386322
139107.421875	-94.821793
139113.281250	-101.069954
139119.140625	-115.733604
139125.000000	-143.557602
139130.859375	-144.089020
139136.718750	-143.099213
139142.578125	-140.062927
139148.437500	-137.179169
139154.296875	-137.580597
139160.156250	-139.812241
139166.015625	-140.819885
139171.875000	-142.830643
139177.734375	-144.958801
139183.593750	-144.679382
139189.453125	-142.533035
139195.312500	-138.386551
139201.171875	-114.795502
139207.031250	-100.672073
139212.890625	-94.808617
139218.750000	-95.729004
139224.609375	-103.604973
139230.468750	-120.449844
139236.328125	-140.939896
139242.187500	-140.826797
139248.046875	-140.094086
139253.906250	-140.056549
139259.765625	-140.646149
139265.625000	-142.305740
139271.484375	-140.171524
139277.343750	-137.764114
139283.203125	-137.646637
139289.062500	-138.840988
139294.921875	-140.184052
139300.781250	-139.791763
139306.640625	-134.931137
139312.500000	-110.808044
139318.359375	-98.859016
139324.218750	-94.608803
139330.078125	-97.069595
139335.937500	-106.821915
139341.796875	-127.020103
139347.656250	-144.065140
139353.515625	-146.110001
139359.375000	-149.285797
139365.234375	-144.311157
139371.093750	-140.939529
139376.953125	-139.126968
139382.812500	-139.329880
139388.671875	-141.922180
139394.531250	-143.002975
139400.390625	-144.623703
139406.250000	-142.239563
139412.109375	-141.759781
139417.968750	-128.048721
139423.828125	-107.419769
139429.687500	-97.434662
139435.546875	-94.724937
139441.406250	-98.702919
139447.265625	-110.263908
139453.125000	-132.712418
139458.984375	-141.658295
139464.843750	-140.990341
139470.703125	-140.711594
139476.562500	-140.969177
139482.421875	-142.865585
139488.281250	-142.727600
139494.140625	-140.310928
139500.000000	-141.857544
139505.859375	-148.034836
139511.718750	-147.711594
139517.578125	-145.598816
139523.437500	-142.234756
139529.296875	-122.459785
139535.156250	-104.710350
139541.015625	-96.456749
139546.875000	-95.252625
139552.734375	-100.810539
139558.593750	-114.476440
139564.453125	-140.358307
139570.312500	-143.633347
139576.171875	-144.117432
139582.031250	-143.325836
139587.890625	-143.353928
139593.750000	-140.574081
139599.609375	-140.487656
139605.468750	-139.686340
139611.328125	-141.497543
139617.187500	-142.778061
139623.046875	-140.869415
139628.906250	-144.217773
139634.765625	-145.680359
139640.625000	-117.211357
139646.484375	-102.253426
139652.343750	-95.742088
139658.203125	-96.056877
139664.062500	-103.251289
139669.921875	-119.119041
139675.781250	-142.961090
139681.640625	-139.435516
139687.500000	-138.205063
139693.359375	-137.907608
139699.218750	-137.418747
139705.078125	-138.047028
139710.937500	-138.882965
139716.796875	-140.287674
139722.656250	-139.707199
139728.515625	-139.317123
139734.375000	-139.708435
139740.234375	-141.409637
139746.093750	-135.003387
139751.953125	-112.930038
139757.812500	-100.311493
139763.671875	-95.424103
139769.531250	-97.236565
139775.390625	-106.139519
139781.250000	-124.131805
139787.109375	-138.867569
139792.968750	-139.853806
139798.828125	-144.336304
139804.687500	-141.260773
139810.546875	-138.574341
139816.406250	-137.740570
139822.265625	-138.079056
139828.125000	-139.586868
139833.984375	-139.548325
139839.843750	-137.523880
139845.703125	-137.144028
139851.562500	-136.262085
139857.421875	-131.237167
139863.281250	-109.631844
139869.140625	-98.804161
139875.000000	-95.456535
139880.859375	-98.814041
139886.718750	-109.675629
139892.578125	-132.191193
139898.437500	-148.236420
139904.296875	-143.436646
139910.156250	-140.910416
139916.015625	-140.166962
139921.875000	-140.488525
139927.734375	-139.753952
139933.593750	-138.251633
139939.453125	-138.955627
139945.312500	-141.864395
139951.171875	-141.562912
139957.031250	-141.166626
139962.890625	-142.601562
139968.750000	-125.319885
139974.609375	-106.562004
139980.468750	-97.623734
139986.328125	-95.802551
139992.187500	-100.681778
139998.046875	-113.321777
140003.906250	-135.107407
140009.765625	-138.892487
140015.625000	-138.969864
140021.484375	-141.374191
140027.343750	-141.853928
140033.203125	-140.362411
140039.062500	-141.313751
140044.921875	-139.118027
140050.781250	-138.862228
140056.640625	-139.556808
140062.500000	-140.964157
140068.359375	-143.550446
140074.218750	-143.864548
140080.078125	-119.839561
140085.937500	-104.014870
140091.796875	-96.831024
140097.656250	-96.524261
140103.515625	-103.032738
140109.375000	-117.893555
140115.234375	-140.746399
140121.093750	-140.331223
140126.953125	-141.977463
140132.812500	-143.970093
140138.671875	-140.713394
140144.531250	-139.630783
140150.390625	-140.509277
140156.250000	-141.669327
140162.109375	-142.700150
140167.968750	-142.903122
140173.828125	-141.566513
140179.687500	-143.838699
140185.546875	-139.309814
140191.406250	-115.501785
140197.265625	-101.929451
140203.125000	-96.381050
140208.984375	-97.582878
140214.843750	-105.830536
140220.703125	-123.786034
140226.562500	-140.159515
140232.421875	-142.261688
140238.281250	-142.347412
140244.140625	-141.622086
140250.000000	-139.560944
140255.859375	-138.412827
140261.718750	-139.459915
140267.578125	-140.397552
140273.437500	-140.464828
140279.296875	-140.915985
140285.156250	-141.721283
140291.015625	-139.722763
140296.875000	-132.225891
140302.734375	-111.765808
140308.593750	-100.282463
140314.453125	-96.313881
140320.312500	-99.023872
140326.171875	-108.968216
140332.031250	-128.186539
140337.890625	-138.358292
140343.750000	-138.336502
140349.609375	-139.794586
140355.468750	-143.830826
140361.328125	-144.377731
140367.187500	-141.484833
140373.046875	-142.367126
140378.906250	-144.939453
140384.765625	-142.972015
140390.625000	-142.202866
140396.484375	-142.937378
140402.343750	-143.484756
140408.203125	-127.948608
140414.062500	-108.597046
140419.921875	-98.971863
140425.781250	-96.540527
140431.640625	-100.804298
140437.500000	-112.752174
140443.359375	-134.614334
140449.218750	-142.244064
140455.078125	-145.726151
140460.937500	-143.605347
140466.796875	-141.614975
140472.656250	-139.046158
140478.515625	-138.441345
140484.375000	-140.649643
140490.234375	-145.181274
140496.093750	-147.292679
140501.953125	-151.931000
140507.812500	-144.472031
140513.671875	-141.689148
140519.531250	-123.257195
140525.390625	-106.040367
140531.250000	-98.121254
140537.109375	-97.181412
140542.968750	-102.994926
140548.828125	-116.785683
140554.687500	-139.359406
140560.546875	-141.670929
140566.406250	-140.777908
140572.265625	-140.355865
140578.125000	-141.060303
140583.984375	-142.532394
140589.843750	-143.235352
140595.703125	-141.540512
140601.562500	-139.638290
140607.421875	-139.965454
140613.281250	-143.417923
140619.140625	-148.743652
140625.000000	-141.982773
140630.859375	-118.176933
140636.718750	-103.736084
140642.578125	-97.526932
140648.437500	-98.099075
140654.296875	-105.566925
140660.156250	-121.769531
140666.015625	-139.846329
140671.875000	-142.098770
140677.734375	-142.185104
140683.593750	-140.699310
140689.453125	-141.952606
140695.312500	-142.914383
140701.171875	-142.710693
140707.031250	-142.809814
140712.890625	-139.911728
140718.750000	-138.800812
140724.609375	-140.798981
140730.468750	-141.812103
140736.328125	-138.866180
140742.187500	-114.361015
140748.046875	-101.984062
140753.906250	-97.370949
140759.765625	-99.457420
140765.625000	-108.672379
140771.484375	-127.273232
140777.343750	-140.768890
140783.203125	-140.626007
140789.062500	-145.942947
140794.921875	-149.932602
140800.781250	-149.067200
140806.640625	-143.845856
140812.500000	-141.990982
140818.359375	-140.776535
140824.218750	-140.365707
140830.078125	-142.853867
140835.937500	-146.432556
140841.796875	-146.974838
140847.656250	-131.612427
140853.515625	-111.060074
140859.375000	-100.626183
140865.234375	-97.553185
140871.093750	-101.170311
140876.953125	-112.215469
140882.812500	-131.899918
140888.671875	-138.874771
140894.531250	-139.605774
140900.390625	-139.926529
140906.250000	-138.815506
140912.109375	-140.100143
140917.968750	-139.698547
140923.828125	-141.477554
140929.687500	-144.685593
140935.546875	-143.519028
140941.406250	-141.566437
140947.265625	-140.672424
140953.125000	-140.454742
140958.984375	-126.569481
140964.843750	-108.263802
140970.703125	-99.639771
140976.562500	-98.101631
140982.421875	-103.314674
140988.281250	-116.587845
140994.140625	-138.621964
141000.000000	-138.761337
141005.859375	-138.164810
141011.718750	-138.816803
141017.578125	-140.867630
141023.437500	-143.245834
141029.296875	-145.940430
141035.156250	-146.995728
141041.015625	-147.215698
141046.875000	-142.368698
141052.734375	-139.361038
141058.593750	-138.262665
141064.453125	-137.760696
141070.312500	-121.088860
141076.171875	-105.894035
141082.031250	-98.992409
141087.890625	-98.949280
141093.750000	-105.777939
141099.609375	-121.288361
141105.468750	-144.937592
141111.328125	-147.510254
141117.187500	-144.262192
141123.046875	-139.208069
141128.906250	-137.834946
141134.765625	-139.515472
141140.625000	-141.780792
141146.484375	-142.475021
141152.343750	-141.143616
141158.203125	-140.811508
141164.062500	-140.735565
141169.921875	-142.564957
141175.781250	-141.100021
141181.640625	-117.454880
141187.500000	-104.009819
141193.359375	-98.681572
141199.218750	-100.125969
141205.078125	-108.614647
141210.937500	-125.995575
141216.796875	-138.777710
141222.656250	-139.743668
141228.515625	-142.577774
141234.375000	-143.438477
141240.234375	-141.581711
141246.093750	-141.296448
141251.953125	-144.750244
141257.812500	-145.517075
141263.671875	-145.429718
141269.531250	-142.931290
141275.390625	-138.428726
141281.250000	-137.652496
141287.109375	-132.188950
141292.968750	-113.479599
141298.828125	-102.393700
141304.687500	-98.700150
141310.546875	-101.651253
141316.406250	-111.808769
141322.265625	-131.034454
141328.125000	-143.709976
141333.984375	-141.990829
141339.843750	-139.840591
141345.703125	-141.660004
141351.562500	-149.415039
141357.421875	-147.190369
141363.281250	-146.282150
141369.140625	-145.458405
141375.000000	-144.725052
141380.859375	-143.386429
141386.718750	-143.208206
141392.578125	-144.387283
141398.437500	-129.826385
141404.296875	-110.692368
141410.156250	-101.340668
141416.015625	-99.164116
141421.875000	-103.689926
141427.734375	-115.980484
141433.593750	-139.608444
141439.453125	-142.667389
141445.312500	-144.305298
141451.171875	-142.922058
141457.031250	-143.912476
141462.890625	-149.619781
141468.750000	-147.124054
141474.609375	-144.529816
141480.468750	-144.738647
141486.328125	-144.617142
141492.187500	-143.293213
141498.046875	-142.215454
141503.906250	-141.707092
141509.765625	-124.725281
141515.625000	-108.318848
141521.484375	-100.668533
141527.343750	-100.000381
141533.203125	-106.189598
141539.062500	-121.081276
141544.921875	-144.508163
141550.781250	-143.104309
141556.640625	-141.868805
141562.500000	-139.328735
141568.359375	-140.155228
141574.218750	-143.805908
141580.078125	-138.466507
141585.937500	-137.002487
141591.796875	-138.178223
141597.656250	-139.783966
141603.515625	-140.085892
141609.375000	-142.270218
141615.234375	-141.265091
141621.093750	-119.799522
141626.953125	-106.124748
141632.812500	-100.258316
141638.671875	-101.097466
141644.531250	-108.811371
141650.390625	-124.890991
141656.250000	-140.977097
141662.109375	-141.290573
141667.968750	-143.088898
141673.828125	-146.988327
141679.687500	-145.144394
141685.546875	-144.806900
141691.406250	-145.704346
141697.265625	-146.645554
141703.125000	-145.607224
141708.984375	-145.736816
141714.843750	-143.797836
141720.703125	-141.826233
141726.562500	-137.540894
141732.421875	-116.817719
141738.281250	-104.689476
141744.140625	-100.319199
141750.000000	-102.674141
141755.859375	-112.274139
141761.718750	-131.632385
141767.578125	-143.722443
141773.437500	-145.852127
141779.296875	-142.576294
141785.156250	-140.487198
141791.015625	-141.167618
141796.875000	-145.534073
141802.734375	-145.335495
141808.593750	-141.670929
141814.453125	-141.407822
141820.312500	-141.354736
141826.171875	-141.044937
141832.031250	-143.486740
141837.890625	-133.343399
141843.750000	-113.441185
141849.609375	-103.413551
141855.468750	-100.637276
141861.328125	-104.534332
141867.187500	-115.923950
141873.046875	-135.816452
141878.906250	-140.739151
141884.765625	-142.026062
141890.625000	-144.834610
141896.484375	-141.420959
141902.343750	-139.583496
141908.203125	-143.243073
141914.062500	-144.645035
141919.921875	-143.570969
141925.781250	-141.913010
141931.640625	-141.226654
141937.500000	-142.478622
141943.359375	-143.112076
141949.218750	-128.064117
141955.078125	-110.882362
141960.937500	-102.642342
141966.796875	-101.373611
141972.656250	-106.821716
141978.515625	-120.072121
141984.375000	-137.401291
141990.234375	-138.829010
141996.093750	-141.919098
142001.953125	-144.590042
142007.812500	-144.124680
142013.671875	-146.312546
142019.531250	-144.828796
142025.390625	-144.610855
142031.250000	-146.051712
142037.109375	-145.479858
142042.968750	-144.061630
142048.828125	-142.801025
142054.687500	-141.439621
142060.546875	-123.655373
142066.406250	-108.808098
142072.265625	-102.246429
142078.125000	-102.482300
142083.984375	-109.594231
142089.843750	-125.220230
142095.703125	-147.080353
142101.562500	-145.797745
142107.421875	-147.142365
142113.281250	-143.315628
142119.140625	-141.874969
142125.000000	-142.756134
142130.859375	-143.346527
142136.718750	-142.257172
142142.578125	-142.422546
142148.437500	-144.852753
142154.296875	-143.097061
142160.156250	-140.890976
142166.015625	-139.127060
142171.875000	-120.226433
142177.734375	-107.270287
142183.593750	-102.233765
142189.453125	-103.973244
142195.312500	-112.897629
142201.171875	-131.176254
142207.031250	-141.503815
142212.890625	-138.810989
142218.750000	-139.150436
142224.609375	-140.860901
142230.468750	-141.682938
142236.328125	-144.202362
142242.187500	-145.886673
142248.046875	-143.677582
142253.906250	-141.793518
142259.765625	-140.349518
142265.625000	-142.362793
142271.484375	-144.887589
142277.343750	-136.954163
142283.203125	-116.746651
142289.062500	-106.009018
142294.921875	-102.605751
142300.781250	-105.878532
142306.640625	-116.585373
142312.500000	-137.245255
142318.359375	-139.516998
142324.218750	-140.500031
142330.078125	-144.380615
142335.937500	-143.413071
142341.796875	-142.968689
142347.656250	-144.695587
142353.515625	-146.823349
142359.375000	-147.519653
142365.234375	-143.903214
142371.093750	-143.995346
142376.953125	-142.677612
142382.812500	-140.353394
142388.671875	-135.030029
142394.531250	-114.537132
142400.390625	-105.264107
142406.250000	-103.299255
142412.109375	-108.044640
142417.968750	-120.395134
142423.828125	-143.801727
142429.687500	-143.443405
142435.546875	-139.301071
142441.406250	-139.489944
142447.265625	-139.561447
142453.125000	-138.972748
142458.984375	-141.708710
142464.843750	-146.568649
142470.703125	-143.814148
142476.562500	-141.586441
142482.421875	-142.933014
142488.281250	-145.031113
142494.140625	-144.682175
142500.000000	-128.193069
142505.859375	-112.125076
142511.718750	-104.813278
142517.578125	-104.379379
142523.437500	-110.674896
142529.296875	-124.800720
142535.156250	-142.681717
142541.015625	-144.928848
142546.875000	-144.030151
142552.734375	-142.002167
142558.593750	-140.572952
142564.453125	-140.591980
142570.312500	-142.744659
142576.171875	-147.233536
142582.031250	-145.779907
142587.890625	-145.090454
142593.750000	-143.687729
142599.609375	-142.908539
142605.468750	-142.924759
142611.328125	-123.649742
142617.187500	-110.372208
142623.046875	-104.804680
142628.906250	-105.948563
142634.765625	-114.124123
142640.625000	-131.903488
142646.484375	-143.365860
142652.343750	-146.082565
142658.203125	-146.514236
142664.062500	-147.768631
142669.921875	-144.554352
142675.781250	-144.816635
142681.640625	-147.449051
142687.500000	-145.297501
142693.359375	-142.607574
142699.218750	-141.277100
142705.078125	-141.518646
142710.937500	-142.693939
142716.796875	-142.593536
142722.656250	-121.010567
142728.515625	-109.296661
142734.375000	-105.206200
142740.234375	-107.782928
142746.093750	-117.471085
142751.953125	-134.616135
142757.812500	-140.437073
142763.671875	-144.478699
142769.531250	-146.810654
142775.390625	-143.414886
142781.250000	-143.399628
142787.109375	-143.794662
142792.968750	-140.505081
142798.828125	-138.713623
142804.687500	-138.741623
142810.546875	-140.507599
142816.406250	-142.416168
142822.265625	-142.554596
142828.125000	-135.450485
142833.984375	-117.954346
142839.843750	-108.509789
142845.703125	-106.050392
142851.562500	-110.246277
142857.421875	-122.125481
142863.281250	-142.115784
142869.140625	-143.679291
142875.000000	-143.728607
142880.859375	-142.031708
142886.718750	-142.479874
142892.578125	-143.002731
142898.437500	-142.969925
142904.296875	-143.773361
142910.156250	-144.358002
142916.015625	-144.088318
142921.875000	-145.003616
142927.734375	-142.538010
142933.593750	-141.357895
142939.453125	-133.334061
142945.312500	-116.483681
142951.171875	-108.328735
142957.031250	-107.271973
142962.890625	-112.969147
142968.750000	-126.371910
142974.609375	-140.124817
142980.468750	-140.383194
142986.328125	-138.876740
142992.187500	-139.330215
142998.046875	-140.878372
143003.906250	-141.525818
143009.765625	-142.151154
143015.625000	-141.632050
143021.484375	-142.346069
143027.343750	-145.067841
143033.203125	-143.458160
143039.062500	-144.535461
143044.921875	-143.210587
143050.781250	-129.787231
143056.640625	-115.036697
143062.500000	-108.602776
143068.359375	-109.101761
143074.218750	-116.679878
143080.078125	-133.760925
143085.937500	-147.211121
143091.796875	-143.548294
143097.656250	-140.859085
143103.515625	-139.671799
143109.375000	-139.082840
143115.234375	-139.343445
143121.093750	-139.954590
143126.953125	-140.398285
143132.812500	-141.088501
143138.671875	-141.700165
143144.531250	-144.368820
143150.390625	-144.537323
143156.250000	-140.438690
143162.109375	-127.159378
143167.968750	-113.924591
143173.828125	-109.050560
143179.687500	-110.957428
143185.546875	-119.917305
143191.406250	-137.796509
143197.265625	-141.019531
143203.125000	-141.266495
143208.984375	-145.756302
143214.843750	-142.102066
143220.703125	-142.520477
143226.562500	-147.181686
143232.421875	-144.707504
143238.281250	-143.581070
143244.140625	-143.798660
143250.000000	-143.094788
143255.859375	-142.229279
143261.718750	-141.763214
143267.578125	-143.321976
143273.437500	-124.188156
143279.296875	-113.510551
143285.156250	-110.371078
143291.015625	-113.944969
143296.875000	-125.223228
143302.734375	-140.125336
143308.593750	-141.364929
143314.453125	-143.818207
143320.312500	-146.268631
143326.171875	-144.598282
143332.031250	-141.636719
143337.890625	-142.461624
143343.750000	-147.721207
143349.609375	-144.258469
143355.468750	-141.852371
143361.328125	-141.526367
143367.187500	-140.324127
143373.046875	-141.921722
143378.906250	-139.035645
143384.765625	-122.380600
143390.625000	-113.682190
143396.484375	-112.077873
143402.343750	-117.208664
143408.203125	-130.031113
143414.062500	-142.398880
143419.921875	-143.111374
143425.781250	-143.086090
143431.640625	-141.187012
143437.500000	-138.391220
143443.359375	-137.140778
143449.218750	-138.165497
143455.078125	-141.172455
143460.937500	-141.888718
143466.796875	-140.008545
143472.656250	-140.391785
143478.515625	-140.589584
143484.375000	-139.621384
143490.234375	-135.932983
143496.093750	-121.877701
143501.953125	-114.788460
143507.812500	-114.535263
143513.671875	-120.875732
143519.531250	-133.363586
143525.390625	-143.290863
143531.250000	-143.844940
143537.109375	-141.984573
143542.968750	-142.671707
143548.828125	-143.971375
143554.687500	-142.217239
143560.546875	-141.514572
143566.406250	-142.532516
143572.265625	-144.180984
143578.125000	-146.020645
143583.984375	-145.488922
143589.843750	-143.209076
143595.703125	-142.796249
143601.562500	-135.817139
143607.421875	-121.921486
143613.281250	-116.583244
143619.140625	-118.033073
143625.000000	-126.487946
143630.859375	-139.937668
143636.718750	-141.517181
143642.578125	-139.149887
143648.437500	-139.796036
143654.296875	-142.728424
143660.156250	-142.421204
143666.015625	-140.560425
143671.875000	-140.123108
143677.734375	-140.886765
143683.593750	-141.896881
143689.453125	-143.902298
143695.312500	-143.170563
143701.171875	-144.803116
143707.031250	-146.177475
143712.890625	-136.009918
143718.750000	-124.257584
143724.609375	-120.266396
143730.468750	-123.161659
143736.328125	-133.647507
143742.187500	-140.077759
143748.046875	-138.945801
143753.906250	-139.947586
143759.765625	-144.866852
143765.625000	-144.879868
143771.484375	-142.158081
143777.343750	-142.369446
143783.203125	-143.601166
143789.062500	-141.465851
143794.921875	-138.799164
143800.781250	-139.547668
143806.640625	-141.433746
143812.500000	-141.278366
143818.359375	-139.481400
143824.218750	-137.059647
143830.078125	-130.953964
143835.937500	-129.037598
143841.796875	-133.343903
143847.656250	-142.683563
143853.515625	-142.935654
143859.375000	-141.114075
143865.234375	-140.825851
143871.093750	-141.842865
143876.953125	-142.009781
143882.812500	-141.857269
143888.671875	-142.647369
143894.531250	-142.791702
143900.390625	-141.454559
143906.250000	-141.448120
143912.109375	-143.008499
143917.968750	-141.325089
