Frequency (Hz)	Level (dB)
146039.062500	-138.635834
146044.921875	-142.288498
146050.781250	-140.136459
146056.640625	-139.745102
146062.500000	-139.673431
146068.359375	-139.795990
146074.218750	-140.628021
146080.078125	-142.668365
146085.937500	-143.548889
146091.796875	-140.395844
146097.656250	-139.546783
146103.515625	-138.300156
146109.375000	-139.315460
146115.234375	-144.421448
146121.093750	-143.628983
146126.953125	-142.217285
146132.812500	-141.308548
146138.671875	-138.452713
146144.531250	-136.644989
146150.390625	-138.123596
146156.250000	-140.032104
146162.109375	-141.053268
146167.968750	-142.067856
146173.828125	-140.518646
146179.687500	-139.255814
146185.546875	-138.444260
146191.406250	-139.499847
146197.265625	-141.994659
146203.125000	-143.258240
146208.984375	-140.739624
146214.843750	-137.924026
146220.703125	-137.614059
146226.562500	-139.131256
146232.421875	-142.711197
146238.281250	-144.230164
146244.140625	-140.946182
146250.000000	-137.763382
146255.859375	-136.451675
146261.718750	-138.654572
146267.578125	-140.236130
146273.437500	-140.665741
146279.296875	-140.737305
146285.156250	-141.455032
146291.015625	-141.506653
146296.875000	-139.007660
146302.734375	-139.506226
146308.593750	-139.445648
146314.453125	-139.873581
146320.312500	-139.878220
146326.171875	-138.869858
146332.031250	-137.087509
146337.890625	-137.024551
146343.750000	-137.635880
146349.609375	-137.150513
146355.468750	-138.210464
146361.328125	-136.781326
146367.187500	-135.476456
146373.046875	-136.918228
146378.906250	-142.238663
146384.765625	-141.322388
146390.625000	-141.307907
146396.484375	-140.857361
146402.343750	-139.799500
146408.203125	-139.486969
146414.062500	-139.897964
146419.921875	-139.819244
146425.781250	-139.112869
146431.640625	-136.028381
146437.500000	-136.088654
146443.359375	-140.590164
146449.218750	-142.839645
146455.078125	-143.425125
146460.937500	-143.340973
146466.796875	-143.366547
146472.656250	-139.442184
146478.515625	-139.014481
146484.375000	-140.645081
146490.234375	-138.056046
146496.093750	-137.431534
146501.953125	-139.950699
146507.812500	-142.389908
146513.671875	-141.802750
146519.531250	-140.966278
146525.390625	-140.125366
146531.250000	-139.216461
146537.109375	-138.534866
146542.968750	-139.031754
146548.828125	-141.864166
146554.687500	-139.970352
146560.546875	-139.704010
146566.406250	-141.655273
146572.265625	-140.223541
146578.125000	-137.525803
146583.984375	-136.315994
146589.843750	-138.042648
146595.703125	-140.232971
146601.562500	-141.132263
146607.421875	-139.121475
146613.281250	-137.474533
146619.140625	-139.954300
146625.000000	-143.082626
146630.859375	-141.146240
146636.718750	-141.776810
146642.578125	-144.056686
146648.437500	-142.484634
146654.296875	-138.832397
146660.156250	-137.689529
146666.015625	-138.374603
146671.875000	-140.094604
146677.734375	-143.950317
146683.593750	-146.127731
146689.453125	-140.318130
146695.312500	-136.951035
146701.171875	-138.218613
146707.031250	-140.844574
146712.890625	-140.509766
146718.750000	-140.026413
146724.609375	-140.785339
146730.468750	-139.089600
146736.328125	-136.679062
146742.187500	-136.410019
146748.046875	-139.045120
146753.906250	-140.977478
146759.765625	-139.657227
146765.625000	-139.415497
146771.484375	-140.474258
146777.343750	-139.508453
146783.203125	-138.215210
146789.062500	-138.169174
146794.921875	-139.236786
146800.781250	-137.646225
146806.640625	-136.879440
146812.500000	-139.249496
146818.359375	-139.573563
146824.218750	-139.492783
146830.078125	-138.728378
146835.937500	-139.636047
146841.796875	-138.774734
146847.656250	-137.462692
146853.515625	-140.079605
146859.375000	-141.012100
146865.234375	-140.776505
146871.093750	-141.556992
146876.953125	-142.518936
146882.812500	-143.646469
146888.671875	-143.142029
146894.531250	-141.246872
146900.390625	-139.866241
146906.250000	-138.453323
146912.109375	-134.926010
146917.968750	-135.292542
146923.828125	-140.771866
146929.687500	-141.349640
146935.546875	-139.845886
146941.406250	-140.190903
146947.265625	-140.736618
146953.125000	-140.874924
146958.984375	-140.802048
146964.843750	-139.676559
146970.703125	-139.662415
146976.562500	-139.216095
146982.421875	-139.670212
146988.281250	-140.936356
146994.140625	-139.510101
147000.000000	-139.473801
147005.859375	-140.441345
147011.718750	-141.091339
147017.578125	-142.314621
147023.437500	-138.848984
147029.296875	-138.706360
147035.156250	-138.755676
147041.015625	-138.958618
147046.875000	-140.242783
147052.734375	-140.411316
147058.593750	-140.557648
147064.453125	-140.023300
147070.312500	-139.965073
147076.171875	-140.356949
147082.031250	-141.102829
147087.890625	-141.808624
147093.750000	-139.773499
147099.609375	-139.528046
147105.468750	-142.850540
147111.328125	-141.386581
147117.187500	-138.690186
147123.046875	-139.252487
147128.906250	-138.150131
147134.765625	-136.523407
147140.625000	-138.985306
147146.484375	-142.019287
147152.343750	-141.657776
147158.203125	-140.073990
147164.062500	-141.142792
147169.921875	-145.305893
147175.781250	-142.184860
147181.640625	-140.180099
147187.500000	-140.008240
147193.359375	-139.293289
147199.218750	-137.987747
147205.078125	-138.835709
147210.937500	-139.016449
147216.796875	-139.173386
147222.656250	-141.149796
147228.515625	-144.488220
147234.375000	-141.166199
147240.234375	-136.838837
147246.093750	-136.438705
147251.953125	-140.005829
147257.812500	-141.917633
147263.671875	-144.179581
147269.531250	-142.761978
147275.390625	-142.992844
147281.250000	-141.222610
147287.109375	-139.658722
147292.968750	-139.850510
147298.828125	-141.362991
147304.687500	-143.951111
147310.546875	-140.008514
147316.406250	-138.359894
147322.265625	-140.583817
147328.125000	-139.861893
147333.984375	-137.328995
147339.843750	-138.199844
147345.703125	-138.912033
147351.562500	-136.328171
147357.421875	-135.710785
147363.281250	-137.982162
147369.140625	-141.822037
147375.000000	-141.730713
147380.859375	-139.911087
147386.718750	-141.494629
147392.578125	-140.188431
147398.437500	-139.852264
147404.296875	-140.722748
147410.156250	-141.429306
147416.015625	-143.126205
147421.875000	-147.288849
147427.734375	-141.812408
147433.593750	-141.208466
147439.453125	-142.969849
147445.312500	-141.183289
147451.171875	-139.344101
147457.031250	-139.232300
147462.890625	-140.418304
147468.750000	-141.467010
147474.609375	-143.190765
147480.468750	-141.485687
147486.328125	-141.699860
147492.187500	-142.920425
147498.046875	-141.774124
147503.906250	-142.425873
147509.765625	-141.087997
147515.625000	-139.751953
147521.484375	-140.117050
147527.343750	-139.775070
147533.203125	-141.121567
147539.062500	-142.117371
147544.921875	-141.885223
147550.781250	-140.835281
147556.640625	-140.116180
147562.500000	-140.719589
147568.359375	-139.170486
147574.218750	-138.313583
147580.078125	-139.951950
147585.937500	-139.341110
147591.796875	-137.850433
147597.656250	-140.216095
147603.515625	-140.182312
147609.375000	-138.656204
147615.234375	-136.818207
147621.093750	-138.393661
147626.953125	-141.771851
147632.812500	-141.100403
147638.671875	-139.721222
147644.531250	-138.692688
147650.390625	-138.250397
147656.250000	-139.077560
147662.109375	-140.515823
147667.968750	-140.326523
147673.828125	-141.002975
147679.687500	-141.297760
147685.546875	-139.555222
147691.406250	-141.882309
147697.265625	-140.817108
147703.125000	-140.139542
147708.984375	-142.329941
147714.843750	-143.813950
147720.703125	-143.909073
147726.562500	-141.692322
147732.421875	-139.899033
147738.281250	-140.903152
147744.140625	-144.126862
147750.000000	-145.757614
147755.859375	-144.256058
147761.718750	-140.146561
147767.578125	-138.712967
147773.437500	-139.026245
147779.296875	-140.833054
147785.156250	-141.758698
147791.015625	-137.056915
147796.875000	-135.495560
147802.734375	-137.292328
147808.593750	-138.804810
147814.453125	-140.051193
147820.312500	-141.766403
147826.171875	-142.294907
147832.031250	-142.067596
147837.890625	-141.547684
147843.750000	-141.711105
147849.609375	-142.694626
147855.468750	-142.232483
147861.328125	-139.665634
147867.187500	-138.396103
147873.046875	-137.971085
147878.906250	-140.698044
147884.765625	-139.927933
147890.625000	-139.910172
147896.484375	-141.861511
147902.343750	-139.101791
147908.203125	-139.352188
147914.062500	-141.917694
147919.921875	-142.870987
147925.781250	-143.556931
147931.640625	-142.734833
147937.500000	-142.776917
147943.359375	-143.930634
147949.218750	-142.594177
147955.078125	-139.941010
147960.937500	-137.971802
147966.796875	-138.909378
147972.656250	-141.336884
147978.515625	-144.273773
147984.375000	-147.843323
147990.234375	-143.157166
147996.093750	-139.998993
148001.953125	-144.014740
148007.812500	-139.484039
148013.671875	-135.017502
148019.531250	-136.245605
148025.390625	-140.824371
148031.250000	-145.409180
148037.109375	-142.108078
148042.968750	-139.692612
148048.828125	-140.280396
148054.687500	-142.333038
148060.546875	-140.672592
148066.406250	-138.647659
148072.265625	-138.786606
148078.125000	-139.757568
148083.984375	-141.571075
148089.843750	-142.167007
148095.703125	-140.427567
148101.562500	-141.056580
148107.421875	-142.344055
148113.281250	-139.551453
148119.140625	-136.490036
148125.000000	-134.749313
148130.859375	-136.548859
148136.718750	-139.582336
148142.578125	-141.461655
148148.437500	-143.175659
148154.296875	-140.653198
148160.156250	-139.094986
148166.015625	-138.399353
148171.875000	-137.431595
148177.734375	-137.975372
148183.593750	-139.350693
148189.453125	-140.122177
148195.312500	-141.129257
148201.171875	-141.068726
148207.031250	-141.074493
148212.890625	-143.039536
148218.750000	-145.870071
148224.609375	-143.407318
148230.468750	-137.142395
148236.328125	-135.314102
148242.187500	-136.655365
148248.046875	-137.648071
148253.906250	-139.101776
148259.765625	-141.090057
148265.625000	-141.037262
148271.484375	-139.098541
148277.343750	-138.694702
148283.203125	-139.062317
148289.062500	-138.512924
148294.921875	-140.993240
148300.781250	-141.213867
148306.640625	-139.871231
148312.500000	-138.462173
148318.359375	-138.326935
148324.218750	-139.450165
148330.078125	-139.525497
148335.937500	-142.176025
148341.796875	-136.816986
148347.656250	-135.779358
148353.515625	-140.712143
148359.375000	-141.498108
148365.234375	-138.438995
148371.093750	-137.277130
148376.953125	-138.346878
148382.812500	-139.594879
148388.671875	-140.711990
148394.531250	-141.370163
148400.390625	-139.932098
148406.250000	-139.483566
148412.109375	-143.062073
148417.968750	-143.077667
148423.828125	-143.024612
148429.687500	-142.198624
148435.546875	-139.515793
148441.406250	-139.336975
148447.265625	-139.057480
148453.125000	-136.738342
148458.984375	-137.618958
148464.843750	-139.435623
148470.703125	-139.465759
148476.562500	-140.479370
148482.421875	-144.011368
148488.281250	-150.341629
148494.140625	-141.119568
148500.000000	-137.882446
148505.859375	-138.996552
148511.718750	-144.302567
148517.578125	-140.930252
148523.437500	-141.537598
148529.296875	-139.354446
148535.156250	-137.331299
148541.015625	-137.758911
148546.875000	-140.411240
148552.734375	-141.693924
148558.593750	-139.249451
148564.453125	-137.400116
148570.312500	-139.289871
148576.171875	-140.927628
148582.031250	-142.452576
148587.890625	-142.230560
148593.750000	-140.021851
148599.609375	-139.498688
148605.468750	-139.721451
148611.328125	-144.544907
148617.187500	-148.067734
148623.046875	-143.402649
148628.906250	-142.116241
148634.765625	-141.969437
148640.625000	-139.222992
148646.484375	-138.012634
148652.343750	-140.330505
148658.203125	-139.486328
148664.062500	-138.132187
148669.921875	-137.239716
148675.781250	-137.502747
148681.640625	-139.548309
148687.500000	-138.038559
148693.359375	-137.602600
148699.218750	-141.294571
148705.078125	-144.254364
148710.937500	-141.939224
148716.796875	-138.634201
148722.656250	-137.765457
148728.515625	-138.196335
148734.375000	-139.291748
148740.234375	-139.375366
148746.093750	-139.321335
148751.953125	-139.963257
148757.812500	-139.507355
148763.671875	-141.110458
148769.531250	-140.786026
148775.390625	-138.140656
148781.250000	-136.969421
148787.109375	-138.217896
148792.968750	-142.931747
148798.828125	-141.201828
148804.687500	-138.642426
148810.546875	-136.889481
148816.406250	-137.475739
148822.265625	-139.022614
148828.125000	-138.245102
148833.984375	-137.255463
148839.843750	-137.945557
148845.703125	-139.236374
148851.562500	-138.162079
148857.421875	-137.401047
148863.281250	-138.946884
148869.140625	-142.797256
148875.000000	-143.625458
148880.859375	-139.639542
148886.718750	-137.485870
148892.578125	-136.337936
148898.437500	-137.468842
148904.296875	-141.348709
148910.156250	-140.730682
148916.015625	-139.962845
148921.875000	-141.167389
148927.734375	-138.776123
148933.593750	-138.101990
148939.453125	-138.972198
148945.312500	-143.205078
148951.171875	-141.548233
148957.031250	-140.028732
148962.890625	-140.789856
148968.750000	-141.154694
148974.609375	-139.928833
148980.468750	-139.262817
148986.328125	-139.943146
148992.187500	-142.551117
148998.046875	-140.857758
149003.906250	-137.903076
149009.765625	-140.430099
149015.625000	-140.229660
149021.484375	-137.638855
149027.343750	-138.704010
149033.203125	-140.718918
149039.062500	-140.744049
149044.921875	-139.348190
149050.781250	-138.594360
149056.640625	-138.554092
149062.500000	-137.087646
149068.359375	-137.550949
149074.218750	-140.030228
149080.078125	-141.061050
149085.937500	-141.006866
149091.796875	-142.234314
149097.656250	-143.473907
149103.515625	-141.666595
149109.375000	-138.438492
149115.234375	-135.861954
149121.093750	-136.720810
149126.953125	-137.322601
149132.812500	-137.760452
149138.671875	-140.418610
149144.531250	-140.651337
149150.390625	-139.206833
149156.250000	-139.824081
149162.109375	-140.833023
149167.968750	-141.364395
149173.828125	-139.542389
149179.687500	-140.091843
149185.546875	-140.087891
149191.406250	-141.159164
149197.265625	-141.828278
149203.125000	-140.277710
149208.984375	-140.625061
149214.843750	-140.408997
149220.703125	-135.381760
149226.562500	-134.029480
149232.421875	-138.616928
149238.281250	-145.804764
149244.140625	-141.002792
149250.000000	-137.162323
149255.859375	-138.209641
149261.718750	-141.229950
149267.578125	-143.363678
149273.437500	-143.524216
149279.296875	-142.222534
149285.156250	-140.741638
149291.015625	-139.061935
149296.875000	-138.466553
149302.734375	-140.812531
149308.593750	-143.064407
149314.453125	-142.054718
149320.312500	-140.216736
149326.171875	-138.550125
149332.031250	-135.790329
149337.890625	-136.330582
149343.750000	-139.292267
149349.609375	-139.889755
149355.468750	-139.124268
149361.328125	-138.535843
149367.187500	-138.762665
149373.046875	-140.408173
149378.906250	-139.153717
149384.765625	-137.629486
149390.625000	-137.853027
149396.484375	-137.924576
149402.343750	-137.130219
149408.203125	-137.840073
149414.062500	-138.886429
149419.921875	-138.575867
149425.781250	-139.759460
149431.640625	-142.087463
149437.500000	-139.241714
149443.359375	-135.668976
149449.218750	-136.003891
149455.078125	-139.669342
149460.937500	-143.039734
149466.796875	-141.390732
149472.656250	-140.970505
149478.515625	-143.184143
149484.375000	-146.771179
149490.234375	-144.603760
149496.093750	-140.240387
149501.953125	-139.517075
149507.812500	-142.461823
149513.671875	-145.878204
149519.531250	-140.551971
149525.390625	-140.446915
149531.250000	-141.049881
149537.109375	-141.012619
149542.968750	-138.244980
149548.828125	-136.463425
149554.687500	-135.968384
149560.546875	-137.109711
149566.406250	-138.839432
149572.265625	-141.803864
149578.125000	-141.770020
149583.984375	-140.153366
149589.843750	-140.353592
149595.703125	-139.689911
149601.562500	-139.344116
149607.421875	-139.423981
149613.281250	-140.474274
149619.140625	-141.404739
149625.000000	-140.818085
149630.859375	-139.872849
149636.718750	-139.975571
149642.578125	-141.171585
149648.437500	-141.711105
149654.296875	-141.944061
149660.156250	-138.197220
149666.015625	-137.888336
149671.875000	-140.983826
149677.734375	-142.568634
149683.593750	-143.015869
149689.453125	-143.361694
149695.312500	-141.547760
149701.171875	-142.565094
149707.031250	-141.084778
149712.890625	-138.818115
149718.750000	-140.467133
149724.609375	-144.453323
149730.468750	-140.907196
149736.328125	-139.919220
149742.187500	-138.557648
149748.046875	-137.237000
149753.906250	-136.910461
149759.765625	-137.532486
149765.625000	-141.201431
149771.484375	-139.952957
149777.343750	-137.489487
149783.203125	-140.032852
149789.062500	-142.984177
149794.921875	-143.802734
149800.781250	-143.832733
149806.640625	-142.612228
149812.500000	-140.352432
149818.359375	-139.956589
149824.218750	-140.999313
149830.078125	-142.395950
149835.937500	-141.389832
149841.796875	-138.540512
149847.656250	-137.747101
149853.515625	-139.972168
149859.375000	-140.843491
149865.234375	-140.979599
149871.093750	-141.805054
149876.953125	-139.231003
149882.812500	-136.772797
149888.671875	-137.143143
149894.531250	-140.240112
149900.390625	-142.017410
149906.250000	-139.278442
149912.109375	-139.402634
149917.968750	-143.252869
149923.828125	-143.566391
149929.687500	-142.760864
149935.546875	-144.053726
149941.406250	-143.989578
149947.265625	-142.041748
149953.125000	-137.143478
149958.984375	-135.502914
149964.843750	-136.218353
149970.703125	-138.617752
149976.562500	-139.992493
149982.421875	-138.621872
149988.281250	-137.436905
149994.140625	-135.498062
150000.000000	-136.252258
150005.859375	-139.895264
150011.718750	-138.809128
150017.578125	-138.112427
150023.437500	-139.403091
150029.296875	-139.594376
150035.156250	-140.216278
150041.015625	-140.462875
150046.875000	-142.316589
150052.734375	-142.372269
150058.593750	-137.754059
150064.453125	-136.915405
150070.312500	-139.979782
150076.171875	-142.963867
150082.031250	-142.994308
150087.890625	-142.869934
150093.750000	-141.770950
150099.609375	-139.887680
150105.468750	-138.789795
150111.328125	-140.458572
150117.187500	-141.387436
150123.046875	-140.369431
150128.906250	-140.874542
150134.765625	-141.929184
150140.625000	-140.081665
150146.484375	-138.085281
150152.343750	-137.560715
150158.203125	-138.374207
150164.062500	-138.717163
150169.921875	-139.347443
150175.781250	-139.481491
150181.640625	-138.233292
150187.500000	-138.011368
150193.359375	-139.757324
150199.218750	-142.589325
150205.078125	-139.922104
150210.937500	-136.310181
150216.796875	-136.020248
150222.656250	-137.939957
150228.515625	-136.801407
150234.375000	-137.074646
150240.234375	-138.204788
150246.093750	-139.967346
150251.953125	-140.391556
150257.812500	-139.148743
150263.671875	-137.996552
150269.531250	-138.210983
150275.390625	-139.160568
150281.250000	-139.226685
150287.109375	-139.454056
150292.968750	-141.048157
150298.828125	-144.112915
150304.687500	-141.760269
150310.546875	-138.156693
150316.406250	-138.539291
150322.265625	-136.829437
150328.125000	-136.804993
150333.984375	-141.633575
150339.843750	-144.775070
150345.703125	-142.788498
150351.562500	-139.806305
150357.421875	-140.191727
150363.281250	-143.223282
150369.140625	-142.618256
150375.000000	-141.769379
150380.859375	-141.808060
150386.718750	-143.048767
150392.578125	-138.561218
150398.437500	-136.752457
150404.296875	-137.237061
150410.156250	-138.050919
150416.015625	-139.865356
150421.875000	-141.835175
150427.734375	-139.835571
150433.593750	-137.492920
150439.453125	-138.943939
150445.312500	-141.121689
150451.171875	-139.714310
150457.031250	-140.027023
150462.890625	-141.833969
150468.750000	-139.717743
150474.609375	-139.063095
150480.468750	-139.893097
150486.328125	-140.633911
150492.187500	-141.627304
150498.046875	-140.184250
150503.906250	-140.905807
150509.765625	-143.321274
150515.625000	-144.539444
150521.484375	-143.756058
150527.343750	-143.028442
150533.203125	-141.233231
150539.062500	-136.773361
150544.921875	-133.385956
150550.781250	-134.736542
150556.640625	-139.532196
150562.500000	-142.075089
150568.359375	-145.693710
150574.218750	-143.498398
150580.078125	-143.206253
150585.937500	-148.215759
150591.796875	-145.969971
150597.656250	-143.838623
150603.515625	-142.911301
150609.375000	-143.002396
150615.234375	-142.635834
150621.093750	-141.631912
150626.953125	-140.351486
150632.812500	-140.450043
150638.671875	-143.083633
150644.531250	-143.553833
150650.390625	-137.915619
150656.250000	-135.836594
150662.109375	-137.358536
150667.968750	-141.187714
150673.828125	-145.836990
150679.687500	-144.482574
150685.546875	-145.232025
150691.406250	-142.079041
150697.265625	-137.860886
150703.125000	-137.220520
150708.984375	-139.097824
150714.843750	-140.323563
150720.703125	-139.398117
150726.562500	-139.570297
150732.421875	-138.457687
150738.281250	-139.352615
150744.140625	-141.181076
150750.000000	-139.690964
150755.859375	-139.416687
150761.718750	-136.756531
150767.578125	-136.364136
150773.437500	-140.674164
150779.296875	-142.849548
150785.156250	-142.681717
150791.015625	-143.644150
150796.875000	-139.590546
150802.734375	-137.590714
150808.593750	-139.806412
150814.453125	-143.654633
150820.312500	-144.515228
150826.171875	-143.605103
150832.031250	-141.514191
150837.890625	-140.747757
150843.750000	-140.827194
150849.609375	-144.768509
150855.468750	-145.378021
150861.328125	-141.597366
150867.187500	-139.810425
150873.046875	-137.216705
150878.906250	-137.450912
150884.765625	-138.791779
150890.625000	-138.927658
150896.484375	-141.527420
150902.343750	-142.447098
150908.203125	-141.729691
150914.062500	-142.229416
150919.921875	-141.430328
150925.781250	-140.170273
150931.640625	-140.296921
150937.500000	-138.606567
150943.359375	-138.502060
150949.218750	-140.569458
150955.078125	-140.978836
150960.937500	-141.000763
150966.796875	-142.455139
150972.656250	-141.817459
150978.515625	-139.252655
150984.375000	-136.159882
150990.234375	-137.537491
150996.093750	-140.641098
151001.953125	-141.675003
151007.812500	-143.969849
151013.671875	-143.764832
151019.531250	-142.262451
151025.390625	-143.247589
151031.250000	-143.539474
151037.109375	-140.903625
151042.968750	-140.885284
151048.828125	-142.013489
151054.687500	-141.294769
151060.546875	-141.125153
151066.406250	-141.761429
151072.265625	-143.340012
151078.125000	-144.615906
151083.984375	-142.092606
151089.843750	-137.374191
151095.703125	-134.551224
151101.562500	-136.516327
151107.421875	-140.563950
151113.281250	-141.242050
151119.140625	-141.672394
151125.000000	-141.550186
151130.859375	-139.378616
151136.718750	-138.066879
151142.578125	-137.279236
151148.437500	-138.398849
151154.296875	-140.570450
151160.156250	-138.815826
151166.015625	-137.143036
151171.875000	-138.919693
151177.734375	-141.183304
151183.593750	-142.259003
151189.453125	-142.558273
151195.312500	-143.291245
151201.171875	-139.989471
151207.031250	-136.555420
151212.890625	-137.057327
151218.750000	-139.472748
151224.609375	-140.071793
151230.468750	-140.086975
151236.328125	-140.596725
151242.187500	-139.921951
151248.046875	-138.108627
151253.906250	-138.148773
151259.765625	-140.077957
151265.625000	-140.841461
151271.484375	-140.157913
151277.343750	-139.819382
151283.203125	-140.333908
151289.062500	-140.384521
151294.921875	-138.596298
151300.781250	-138.939346
151306.640625	-141.065857
151312.500000	-137.901001
151318.359375	-138.627762
151324.218750	-142.124908
151330.078125	-141.262512
151335.937500	-140.508881
151341.796875	-141.230179
151347.656250	-143.771744
151353.515625	-143.700058
151359.375000	-141.030884
151365.234375	-141.162338
151371.093750	-139.419205
151376.953125	-140.171143
151382.812500	-141.917160
151388.671875	-141.306778
151394.531250	-140.400421
151400.390625	-139.201462
151406.250000	-141.482681
151412.109375	-145.218277
151417.968750	-139.378082
151423.828125	-134.725204
151429.687500	-135.951965
151435.546875	-139.424438
151441.406250	-139.616928
151447.265625	-139.573730
151453.125000	-137.575836
151458.984375	-136.648346
151464.843750	-137.541992
151470.703125	-138.169083
151476.562500	-139.626663
151482.421875	-140.424744
151488.281250	-138.701782
151494.140625	-138.717682
151500.000000	-140.647232
151505.859375	-142.157730
151511.718750	-141.987442
151517.578125	-142.303436
151523.437500	-140.854614
151529.296875	-135.732361
151535.156250	-134.354446
151541.015625	-138.293121
151546.875000	-141.254929
151552.734375	-139.426956
151558.593750	-138.604935
151564.453125	-139.604675
151570.312500	-144.993393
151576.171875	-146.753387
151582.031250	-144.482590
151587.890625	-147.112564
151593.750000	-142.381119
151599.609375	-140.731567
151605.468750	-141.579117
151611.328125	-142.564255
151617.187500	-145.392365
151623.046875	-141.694885
151628.906250	-140.904373
151634.765625	-141.113525
151640.625000	-137.532715
151646.484375	-136.893188
151652.343750	-140.523834
151658.203125	-143.174545
151664.062500	-142.521317
151669.921875	-138.492569
151675.781250	-136.692627
151681.640625	-137.670883
151687.500000	-135.934753
151693.359375	-135.440842
151699.218750	-138.510956
151705.078125	-143.257523
151710.937500	-142.139908
151716.796875	-142.285172
151722.656250	-142.750580
151728.515625	-139.025696
151734.375000	-136.269958
151740.234375	-135.761063
151746.093750	-136.317795
151751.953125	-135.528397
151757.812500	-136.861588
151763.671875	-142.073441
151769.531250	-139.448456
151775.390625	-137.205902
151781.250000	-137.322998
151787.109375	-138.744049
151792.968750	-138.838287
151798.828125	-138.132767
151804.687500	-138.963272
151810.546875	-139.912323
151816.406250	-139.538651
151822.265625	-138.642639
151828.125000	-141.616119
151833.984375	-144.926819
151839.843750	-141.725189
151845.703125	-138.708298
151851.562500	-138.337555
151857.421875	-138.192047
151863.281250	-137.121918
151869.140625	-137.549210
151875.000000	-140.170166
151880.859375	-142.981613
151886.718750	-142.637024
151892.578125	-141.752640
151898.437500	-140.813171
151904.296875	-140.394089
151910.156250	-141.137482
151916.015625	-141.383179
151921.875000	-142.235641
151927.734375	-143.451874
151933.593750	-140.568329
151939.453125	-140.490936
151945.312500	-142.830017
151951.171875	-140.363968
151957.031250	-139.338455
151962.890625	-140.418304
151968.750000	-138.150406
151974.609375	-135.994293
151980.468750	-137.769714
151986.328125	-140.444580
151992.187500	-141.768784
151998.046875	-141.124084
152003.906250	-140.042648
152009.765625	-139.621048
152015.625000	-141.190079
152021.484375	-142.166580
152027.343750	-141.305573
152033.203125	-141.296082
152039.062500	-139.964996
152044.921875	-138.509995
152050.781250	-139.428741
152056.640625	-141.863083
152062.500000	-144.306305
152068.359375	-142.959656
152074.218750	-139.785934
152080.078125	-136.483780
152085.937500	-135.276337
152091.796875	-137.557434
152097.656250	-140.762283
152103.515625	-141.492691
152109.375000	-142.104721
152115.234375	-144.475128
152121.093750	-145.590042
152126.953125	-142.401062
152132.812500	-138.316483
152138.671875	-139.576050
152144.531250	-141.198212
152150.390625	-140.779022
152156.250000	-138.223404
152162.109375	-136.749283
152167.968750	-137.257111
152173.828125	-139.147873
152179.687500	-141.659576
152185.546875	-138.009460
152191.406250	-133.607880
152197.265625	-133.470001
152203.125000	-137.220215
152208.984375	-137.938080
152214.843750	-137.658737
152220.703125	-139.177582
152226.562500	-139.795792
152232.421875	-139.312775
152238.281250	-138.102112
152244.140625	-136.481049
152250.000000	-137.053528
152255.859375	-138.378479
152261.718750	-137.786270
152267.578125	-139.425354
152273.437500	-142.253220
152279.296875	-140.878265
152285.156250	-140.150894
152291.015625	-138.497284
152296.875000	-135.339325
152302.734375	-132.836578
152308.593750	-134.531403
152314.453125	-141.251099
152320.312500	-145.517441
152326.171875	-141.722977
152332.031250	-139.464783
152337.890625	-140.490570
152343.750000	-143.592697
152349.609375	-143.661484
152355.468750	-143.260925
152361.328125	-140.394424
152367.187500	-138.220154
152373.046875	-137.336975
152378.906250	-137.782455
152384.765625	-140.327377
152390.625000	-143.250244
152396.484375	-140.062042
152402.343750	-137.969330
152408.203125	-135.716064
152414.062500	-133.514923
152419.921875	-135.708740
152425.781250	-140.938965
152431.640625	-139.330032
152437.500000	-137.778427
152443.359375	-137.983353
152449.218750	-139.967072
152455.078125	-142.146713
152460.937500	-141.190842
152466.796875	-139.903549
152472.656250	-138.505280
152478.515625	-139.460861
152484.375000	-138.234436
152490.234375	-138.636551
152496.093750	-139.093781
152501.953125	-137.810135
152507.812500	-136.377365
152513.671875	-136.891953
152519.531250	-135.437927
152525.390625	-133.041824
152531.250000	-135.659988
152537.109375	-139.762894
152542.968750	-140.717224
152548.828125	-142.876617
152554.687500	-143.426865
152560.546875	-141.676788
152566.406250	-140.813965
152572.265625	-139.100830
152578.125000	-139.300339
152583.984375	-139.039490
152589.843750	-136.288895
152595.703125	-136.052078
152601.562500	-140.439346
152607.421875	-141.474106
152613.281250	-140.740952
152619.140625	-141.235474
152625.000000	-140.250137
152630.859375	-134.076950
152636.718750	-131.950027
152642.578125	-134.942520
152648.437500	-139.806870
152654.296875	-142.326141
152660.156250	-142.387543
152666.015625	-141.586670
152671.875000	-141.640564
152677.734375	-141.340485
152683.593750	-139.411270
152689.453125	-140.777161
152695.312500	-145.390915
152701.171875	-139.656921
152707.031250	-138.866806
152712.890625	-142.999496
152718.750000	-141.684998
152724.609375	-139.925217
152730.468750	-140.506882
152736.328125	-137.607498
152742.187500	-135.279633
152748.046875	-135.233826
152753.906250	-137.337677
152759.765625	-139.486099
152765.625000	-140.978989
152771.484375	-139.995117
152777.343750	-138.550369
152783.203125	-139.514633
152789.062500	-143.074677
152794.921875	-142.053528
152800.781250	-139.471359
152806.640625	-139.838699
152812.500000	-140.679153
152818.359375	-141.051590
152824.218750	-144.271774
152830.078125	-142.971222
152835.937500	-142.097275
152841.796875	-142.786087
152847.656250	-140.606934
152853.515625	-135.144287
152859.375000	-134.980316
